id,value
'QV 스마트리밸런싱 260/4 ETN	,	17620
KODEX WTI원유선물(H)	,	17578
신한 인버스 은 선물 ETN(H)	,	17380
삼성 미디어 테마주 ETN	,	17340
한화투자증권우	,	17328
TRUE 인버스 유로스탁스50 ETN(H)	,	17240
QV 조선 TOP5 ETN	,	16840
미래에셋 인버스 S&P500 ETN(H)	,	16650
KOSEF 블루칩	,	16550
QV 제약 TOP5 ETN	,	16550
TRUE 레버리지 엔선물 ETN	,	16550
KODEX 건설	,	16362
신한 옥수수 선물 ETN(H)	,	16350
NPC우	,	16289
KINDEX 밸류대형	,	16181
QV 농업 테마 ETN	,	16140
미래에셋 인버스 미디어엔터 Core5 ETN	,	16005
ARIRANG 고배당주채권혼합	,	15930
KODEX 미국S&P500선물(H)	,	15829
삼성 모멘텀 탑픽 ETN	,	15620
삼성 인버스 China A50 선물 ETN(H)	,	15610
ARIRANG 스마트베타 Value	,	15485
신한 인버스 다우존스지수 선물 ETN(H)	,	15470
TIGER KRX100	,	15287
신한 천연가스 선물 ETN(H)	,	15140
TIGER 미국나스닥100	,	14853
TIGER 200동일가중	,	14803
KBSTAR 미국장기국채선물인버스(H)	,	14693
미래에셋 인버스 에너지화학 Core5 ETN	,	14630
ARIRANG 고배당저변동50	,	14488
KODEX 일본TOPIX100	,	14400
미래에셋 레버리지 원유선물혼합 ETN(H)	,	14290
TIGER 코스닥150선물인버스	,	14273
태양금속우	,	14240
TIGER 미국달러선물인버스2X	,	14209
삼성 음식료 테마주 ETN	,	14160
한화우	,	14115
TIGER 인도니프티50레버리지(합성)	,	14025
TIGER 코스피고배당	,	13566
TIGER 미국달러선물레버리지	,	13560
TIGER 미국다우존스30	,	13448
TIGER 200 헬스케어	,	13266
KOSEF 200 선물	,	13225
KODEX 국채선물10년인버스	,	13055
TIGER 미국S&P500레버리지(합성 H)	,	13050
TIGER 유로스탁스배당30	,	12975
KOSEF 코스피100	,	12965
KODEX 에너지화학	,	12886
KODEX 반도체	,	12865
QV CHINEXT ETN(H)	,	12820
SMART 선진국MSCI World(합성 H)	,	12810
KOSEF 저PBR가중	,	12725
KINDEX 중기국고채	,	12677
크라운해태홀딩스우	,	12525
태영건설우	,	12506
KBSTAR 우량업종	,	12485
KODEX IT하드웨어	,	12410
KBSTAR 주식혼합	,	12268
KOSEF 배당바이백Plus	,	12240
TIGER 우선주	,	12236
KODEX 미국달러선물	,	12109
TIGER 일본니케이225	,	12015
국보	,	11917
TIGER 증권	,	11880
한국유리우	,	11824
TIGER 200 경기소비재	,	11760
삼성 화장품 테마주 ETN	,	11760
ARIRANG 200선물레버리지	,	11704
KOSEF 200선물인버스2X	,	11693
삼성 레저 테마주 ETN	,	11660
QV 의료 TOP5 ETN	,	11660
KOSEF 미국달러선물인버스	,	11607
TIGER 이머징마켓MSCI레버리지(합성 H)	,	11580
일양약품우	,	11572
KINDEX 필리핀MSCI(합성)	,	11540
KODEX 미국S&P에너지(합성)	,	11538
KODEX 독일MSCI(합성)	,	11478
KODEX IT소프트웨어	,	11475
TIGER 대만TAIEX선물(H)	,	11450
신한 브렌트원유 선물 ETN(H)	,	11420
KODEX 코스닥150선물인버스	,	11346
KODEX 미국S&P바이오(합성)	,	11105
TIGER S&P글로벌헬스케어(합성)	,	10995
미래에셋 인버스 전기전자 Core5 ETN	,	10970
KBSTAR 모멘텀밸류	,	10872
신한 MSCI 인도네시아 선물 ETN(H)	,	10835
삼성 건축자재 테마주 ETN	,	10780
KINDEX 레버리지	,	10685
KINDEX 인버스	,	10570
KODEX S&P글로벌인프라(합성)	,	10530
ARIRANG 중형주저변동50	,	10521
신풍제약우	,	10494
TIGER S&P글로벌인프라(합성)	,	10475
마이티 코스피100	,	10463
KINDEX 인도네시아MSCI(합성)	,	10445
KBSTAR V&S셀렉트밸류채권혼합	,	10420
KODEX 미국달러선물인버스2X	,	10384
KBSTAR 미국장기국채선물레버리지(합성 H)	,	10345
KBSTAR 미국장기국채선물(H)	,	10175
TIGER 생활필수품	,	10047
KINDEX 일본TOPIX인버스(합성 H)	,	9968
TIGER 코스닥150IT	,	9965
TIGER 미국나스닥바이오	,	9888
KOSEF 고배당	,	9867
TIGER 200 금융	,	9855
KINDEX 코스닥(합성)	,	9800
TIGER 200 철강소재	,	9800
아시아15호	,	9791
KBSTAR 모멘텀로우볼	,	9756
대한제당우	,	9724
크라운제과우	,	9670
KODEX 가치투자	,	9664
KBSTAR 미국장기국채선물인버스2X(합성 H)	,	9625
KODEX 헬스케어	,	9620
KODEX 미국S&P산업재(합성)	,	9480
TIGER 200 건설	,	9348
TIGER 일본TOPIX헬스케어(합성)	,	9330
KODEX 턴어라운드투자	,	9292
TIGER 미국S&P500선물인버스(H)	,	9286
신한 인버스 MSCI 인도네시아 선물 ETN(H)	,	9280
KOSEF 인도Nifty50(합성)	,	9266
KINDEX 러시아MSCI(합성)	,	9228
TIGER 200에너지화학레버리지	,	9184
TIGER 지속배당	,	9147
TIGER 유로스탁스레버리지(합성 H)	,	9145
TIGER 코스닥150로우볼	,	9080
KBSTAR 차이나H주(H)	,	9044
KODEX 퀄리티Plus	,	8996
KODEX 경기소비재	,	8976
KODEX 필수소비재	,	8960
KODEX 성장투자	,	8808
KODEX 모멘텀Plus	,	8757
KBSTAR 미국S&P원유생산기업(합성 H)	,	8736
KBSTAR 일본TOPIX레버리지(H)	,	8712
ARIRANG 신흥국MSCI(합성 H)	,	8690
TIGER 코스닥150바이오테크	,	8674
KBSTAR 수출주	,	8654
대신 WTI원유 선물 ETN(H)	,	8640
TRUE K200 Auto-KO-C 1803-01 ETN	,	8635
TIGER 가격조정	,	8558
TIGER 화장품	,	8514
KODEX 철강	,	8492
TIGER 200 에너지화학	,	8442
KODEX 심천ChiNext(합성)	,	8400
KBSTAR 헬스케어	,	8390
미래에셋 K200 C-SP 1803-01 ETN	,	8376
ARIRANG S&P글로벌인프라	,	8356
KODEX 미국S&P IT(합성)	,	8351
ARIRANG 차이나H 레버리지(합성 H)	,	8268
KODEX WTI원유선물인버스(H)	,	8218
유유제약1우	,	8218
KBSTAR 코스닥150	,	8144
TREX 펀더멘탈 200	,	8120
ARIRANG 스마트베타Quality채권혼합	,	8112
TRUE K200 C-SP 1803-01 ETN	,	8099
TIGER 모멘텀	,	8089
KODEX 미국S&P금융(합성)	,	8087
TIGER 200커버드C	,	8082
TIGER 원유선물인버스(H)	,	8058
KODEX 구리선물(H)	,	8050
동북아13호	,	8008
KBSTAR 헬스케어채권혼합	,	7980
동북아12호	,	7944
KODEX 자동차	,	7904
TIGER 소프트웨어	,	7900
KOSEF 200선물인버스	,	7867
미래에셋 K200 C-SP 1803-02 ETN	,	7833
삼성 K200 C-SP 1803-01 ETN	,	7826
ARIRANG 미국다우존스고배당주(합성 H)	,	7742
TIGER 방송통신	,	7707
KINDEX 일본Nikkei225(H)	,	7629
삼성 K200 Call 1803-01 ETN	,	7578
대원전선우	,	7549
KINDEX 일본TOPIX레버리지(H)	,	7488
TIGER 구리실물	,	7487
KODEX 국채선물10년	,	7479
KODEX 3대농산물선물(H)	,	7451
KOSEF 국고채10년레버리지	,	7437
QV K200 C-SP 1804-01 ETN	,	7336
TIGER 은행	,	7293
동원시스템즈우	,	7284
한진칼우	,	7220
QV K200 C-SP 1805-01 ETN	,	7175
KODEX 기계장비	,	7133
삼성 K200 Auto-C-SP 2003-01 ETN	,	7109
동양우	,	7104
TIGER 우량가치	,	7082
KODEX KOREA MSCI	,	7033
QV K200 P-SP 1805-01 ETN	,	6983
대상홀딩스우	,	6952
QV K200 Condor 1805-01 ETN	,	6951
깨끗한나라우	,	6939
TIGER 차이나항셍25	,	6885
QV K200 P-SP 1804-01 ETN	,	6885
KODEX 바이오	,	6848
KINDEX 미국다우존스리츠(합성 H)	,	6826
KINDEX 배당성장	,	6825
QV K200 Condor 1804-01 ETN	,	6776
TRUE K200 Condor 1803-01 ETN	,	6724
ARIRANG 심천차이넥스트(합성)	,	6720
미래에셋 K200 P-SP 1803-02 ETN	,	6545
QV K200 Butterfly 1804-01 ETN	,	6493
KODEX 보험	,	6426
TIGER KTOP30	,	6409
한양증권우	,	6405
TIGER 미디어컨텐츠	,	6316
미래에셋 K200 P-SP 1803-01 ETN	,	6307
금호산업우	,	6298
SK네트웍스우	,	6239
KINDEX 삼성그룹동일가중	,	6130
ARIRANG 글로벌MSCI(합성 H)	,	6120
ARIRANG 스마트베타 LowVOL	,	6113
ARIRANG 경기주도주	,	6070
삼성 K200 P-SP 1803-01 ETN	,	5982
ARIRANG 스마트베타4종결합	,	5954
계양전기우	,	5936
TIGER LG그룹+펀더멘털	,	5897
TIGER 현대차그룹+펀더멘털	,	5831
하나니켈2호	,	5648
삼성중공우	,	5639
보루네오	,	5610
흥국화재우	,	5568
ARIRANG 경기방어주	,	5527
ARIRANG S&P한국배당성장	,	5525
현대건설우	,	5506
TIGER 화학	,	5481
TREX 중소형가치	,	5456
KINDEX 한류	,	5448
ARIRANG 선진국MSCI(합성 H)	,	5446
동부제철우	,	5435
코리아써키트2우B	,	5400
ARIRANG 코스피100동일가중	,	5393
ARIRANG 스마트베타 Quality	,	5368
TIGER 삼성그룹펀더멘털	,	5358
CJ씨푸드1우	,	5320
TIGER 여행레저	,	5315
TIGER 200 중공업	,	5278
동부건설우	,	5260
KODEX 미국달러선물인버스	,	5253
ARIRANG 스마트베타 Momentum	,	5250
하이트진로홀딩스우	,	5250
현대비앤지스틸우	,	5240
KINDEX 골드선물 인버스2X(합성 H)	,	5220
KODEX 콩선물(H)	,	5018
신원우	,	4991
SMART 중국본토 중소형 CSI500(합성 H)	,	4780
덕성우	,	4726
쌍용양회우	,	4662
TIGER 200 생활소비재	,	4617
성문전자우	,	4608
TIGER 금은선물(H)	,	4545
금강공업우	,	4524
코오롱글로벌우	,	4504
동부하이텍1우	,	4380
노루페인트우	,	4353
동양2우B	,	4166
진흥기업우B	,	4158
TIGER 200 산업재	,	4142
JW중외제약우	,	4063
성신양회우	,	4002
TIGER 라틴35	,	3927
ARIRANG 200선물인버스2X	,	3848
TIGER 자동차	,	3845
일성건설2우B	,	3808
흥국화재2우B	,	3372
대한제당3우B	,	3326
서울식품우	,	3297
노루홀딩스우	,	3214
JW중외제약2우B	,	3150
TIGER 금속선물(H)	,	3108
유유제약2우B	,	2986
KODEX 운송	,	2972
남선알미우	,	2916
진흥기업2우B	,	2857
성신양회3우B	,	2519
성신양회2우B	,	2200
동양3우B	,	2198
노루홀딩스2우B	,	1758
