id,value
투윈글로벌	,	82,022
세명전기	,	81,871
W홀딩컴퍼니	,	81,781
쌍용정보통신	,	81,737
엠에스오토텍	,	81,462
슈프리마에이치큐	,	81,366
EMW	,	81,348
KB오토시스	,	81,075
에이테크솔루션	,	81,000
디알텍	,	80,997
미스터블루	,	80,939
현대공업	,	80,688
디이엔티	,	80,636
서린바이오	,	80,626
위지트	,	80,422
파라텍	,	80,372
현대통신	,	80,299
베셀	,	80,249
글로벌에스엠	,	80,079
유니트론텍	,	79,952
엔에스	,	79,870
브리지텍	,	79,843
웰크론	,	79,658
폭스브레인	,	79,376
대호피앤씨	,	78,962
디에이테크놀로지	,	78,914
대정화금	,	78,633
씨티엘	,	78,633
이상네트웍스	,	78,521
랩지노믹스	,	78,509
소프트센	,	78,336
엘티씨	,	78,207
승일	,	78,184
한솔신텍	,	78,065
무림SP	,	78,035
하츠	,	77,952
옴니텔	,	77,923
퓨쳐켐	,	77,867
씨트리	,	77,671
성우전자	,	77,541
판타지오	,	77,389
정원엔시스	,	77,141
월덱스	,	77,106
켐트로닉스	,	77,063
남화토건	,	77,014
모아텍	,	76,958
동일기연	,	76,888
우수AMS	,	76,800
큐로홀딩스	,	76,445
비덴트	,	76,347
TJ미디어	,	76,345
인지디스플레	,	76,191
와이엔텍	,	76,100
아이오케이	,	75,994
유비벨록스	,	75,782
GST	,	75,753
일지테크	,	75,676
에스엔텍	,	75,491
한국코퍼레이션	,	75,386
마제스타	,	75,351
파인텍	,	75,272
한국맥널티	,	75,123
라이브플렉스	,	74,919
큐에스아이	,	74,918
이지웰페어	,	74,692
팍스넷	,	74,662
신성델타테크	,	74,206
오리엔탈정공	,	73,996
데코앤이	,	73,794
금강철강	,	73,570
동아화성	,	73,470
휴맥스홀딩스	,	73,327
솔루에타	,	73,106
쏠리드	,	73,023
KPX생명과학	,	72,600
스포츠서울	,	72,517
일진파워	,	72,076
서진오토모티브	,	71,986
상보	,	71,670
셀바스헬스케어	,	71,655
아진엑스텍	,	71,501
케이엘넷	,	71,498
효성오앤비	,	71,340
휘닉스소재	,	71,213
고려시멘트	,	71,018
케이아이엔엑스	,	71,004
삼현철강	,	70,977
포비스티앤씨	,	70,938
알엔투테크놀로지	,	70,884
딜리	,	70,734
세중	,	70,312
쎄니트	,	70,244
네오피델리티	,	70,136
지디	,	70,047
서호전기	,	70,040
세원물산	,	69,973
칩스앤미디어	,	69,966
코디	,	69,919
대주산업	,	69,900
SGA솔루션즈	,	69,803
넥스트BT	,	69,748
HRS	,	69,671
C&S자산관리	,	69,667
육일씨엔에쓰	,	69,633
디지탈옵틱	,	69,628
제이엠티	,	69,589
신원종합개발	,	69,469
희림	,	69,334
캐스텍코리아	,	69,289
인성정보	,	68,997
온다 엔터테인먼트	,	68,936
뉴보텍	,	68,919
한솔넥스지	,	68,832
드림시큐리티	,	68,612
네오오토	,	68,591
조이맥스	,	68,552
그랜드백화점	,	68,444
애니젠	,	68,216
에이텍	,	68,145
비츠로시스	,	68,111
스페코	,	67,850
케이피에프	,	67,734
아리온	,	67,690
우리로	,	67,540
매커스	,	67,238
이노와이어리스	,	67,228
인터엠	,	67,135
동운아나텍	,	67,099
피앤씨테크	,	66,915
유테크	,	66,769
대림제지	,	66,600
원익큐브	,	66,582
서화정보통신	,	66,528
모헨즈	,	66,284
디젠스	,	66,282
뉴로스	,	66,277
대창스틸	,	66,202
케이디켐	,	66,171
포스링크	,	65,936
아이엠텍	,	65,933
파인디지털	,	65,897
해덕파워웨이	,	65,822
와이비엠넷	,	65,822
파버나인	,	65,767
한국가구	,	65,625
에치디프로	,	65,468
능률교육	,	65,255
CNH	,	65,100
아이컴포넌트	,	65,052
좋은사람들	,	64,975
오리콤	,	64,853
이글루시큐리티	,	64,767
우원개발	,	64,609
차이나하오란	,	64,530
새로닉스	,	64,354
유아이디	,	64,313
인프라웨어	,	64,185
덕신하우징	,	63,896
우리이앤엘	,	63,872
모비스	,	63,801
수산아이앤티	,	63,459
씨큐브	,	63,437
우리이티아이	,	63,316
이트론	,	63,293
에이치엘비파워	,	63,092
아이씨케이	,	62,983
케이프	,	62,595
엑사이엔씨	,	62,532
동일금속	,	62,510
삼화네트웍스	,	62,463
파인디앤씨	,	62,444
KJ프리텍	,	62,117
KMH하이텍	,	61,998
에이치엔티	,	61,918
이매진아시아	,	61,662
씨유메디칼	,	61,506
코위버	,	61,426
KD건설	,	61,102
SDN	,	61,019
티엘아이	,	61,013
아세아텍	,	60,900
이스트아시아홀딩스	,	60,822
위노바	,	60,761
알에프세미	,	60,745
뉴프렉스	,	60,614
케이씨에스	,	60,600
위즈코프	,	60,399
삼진	,	60,300
링네트	,	60,257
에프엔씨애드컬쳐	,	60,143
한국팩키지	,	60,125
지에스이	,	60,082
큐브엔터	,	59,924
EG	,	59,850
대성파인텍	,	59,650
제일바이오	,	59,625
세미콘라이트	,	59,542
아이티센	,	59,509
타이거일렉	,	59,481
에이치시티	,	59,081
에이씨티	,	58,887
동신건설	,	58,800
퓨전데이타	,	58,690
에코플라스틱	,	58,670
이-글 벳	,	58,576
나라엠앤디	,	58,575
에너토크	,	58,341
유니크	,	58,155
형지I&C	,	58,044
케이엠	,	57,830
미래테크놀로지	,	57,750
아즈텍WB	,	57,683
화신정공	,	57,653
코센	,	57,650
삼진엘앤디	,	57,616
행남생활건강	,	57,576
삼영엠텍	,	57,265
네오티스	,	56,941
오공	,	56,919
플랜티넷	,	56,896
피제이메탈	,	56,800
인포마크	,	56,790
유니더스	,	56,760
트루윈	,	56,715
아이즈비전	,	56,624
피씨엘	,	56,560
부스타	,	56,480
엔지스테크널러지	,	56,446
램테크놀러지	,	56,346
엔알케이	,	56,299
윈하이텍	,	56,220
특수건설	,	56,171
뉴인텍	,	56,003
신화콘텍	,	55,938
오르비텍	,	55,874
알톤스포츠	,	55,701
정다운	,	55,636
대동스틸	,	55,500
우리기술투자	,	55,356
한일네트웍스	,	55,288
원풍	,	55,200
루미마이크로	,	55,199
웰크론한텍	,	55,145
지란지교시큐리티	,	54,885
기산텔레콤	,	54,884
중앙오션	,	54,650
진양제약	,	54,600
포시에스	,	54,566
대진디엠피	,	54,557
소리바다	,	54,281
로고스바이오	,	54,101
와토스코리아	,	54,060
쎄미시스코	,	54,000
한일화학	,	53,879
에이디테크놀로지	,	53,713
크린앤사이언스	,	53,365
서연탑메탈	,	53,241
흥국	,	53,234
에스폴리텍	,	53,169
장원테크	,	52,894
썬코어	,	52,861
케이씨티	,	52,736
퍼시픽바이오	,	52,723
이건홀딩스	,	52,580
나노	,	52,563
라이트론	,	52,334
잉크테크	,	52,253
경남스틸	,	52,250
스페로 글로벌	,	52,030
대신정보통신	,	51,879
제이엔케이히터	,	51,808
동양피엔에프	,	51,479
국영지앤엠	,	51,470
대양제지	,	51,418
동부라이텍	,	50,959
디케이디앤아이	,	50,866
유니온커뮤니티	,	50,643
나이벡	,	50,612
아이앤씨	,	50,535
연이정보통신	,	50,320
와이오엠	,	50,166
크로바하이텍	,	50,050
자연과환경	,	49,715
인트로메딕	,	49,623
서암기계공업	,	49,518
이미지스	,	49,466
디케이락	,	49,411
YW	,	49,396
신라섬유	,	49,283
신스타임즈	,	48,988
일야	,	48,900
바이온	,	48,850
인화정공	,	48,805
이엠넷	,	48,673
씨씨에스	,	48,670
윈팩	,	48,539
한솔씨앤피	,	48,523
에스아이리소스	,	48,182
우정비에스씨	,	48,052
현진소재	,	47,965
한양디지텍	,	47,950
시큐브	,	47,940
메이슨캐피탈	,	47,706
태양씨앤엘	,	47,674
썬텍	,	47,351
프럼파스트	,	46,885
루트로닉3우C	,	46,609
피델릭스	,	46,585
코리드	,	46,518
바른손	,	46,509
원일특강	,	46,420
포메탈	,	46,415
아이크래프트	,	46,310
파이오링크	,	46,143
토필드	,	46,039
씨그널엔터테인먼트그룹	,	45,987
우리기술	,	45,844
국일제지	,	45,819
진바이오텍	,	45,722
GMR 머티리얼즈	,	45,715
카테아	,	45,618
에스에이티	,	45,497
대한과학	,	45,442
이엘케이	,	45,436
백금T&A	,	45,375
액트	,	45,310
핸디소프트	,	45,226
흥구석유	,	45,225
비엠티	,	45,213
한솔시큐어	,	45,154
마이크로컨텍솔	,	45,055
유신	,	45,000
우리조명	,	44,987
현우산업	,	44,965
한탑	,	44,928
서전기전	,	44,711
상신이디피	,	44,615
이루온	,	44,221
S&K폴리텍	,	44,099
팬엔터테인먼트	,	44,017
화성	,	43,971
대성미생물	,	43,890
스타플렉스	,	43,885
알비케이이엠디	,	43,840
티플랙스	,	43,681
웹스	,	43,561
푸드웰	,	43,520
한네트	,	43,422
동국알앤에스	,	43,332
고려신용정보	,	43,186
제일테크노스	,	43,065
SCI평가정보	,	42,778
코리아에스이	,	42,714
조광ILI	,	42,706
푸른기술	,	42,667
맥스로텍	,	42,650
인텍플러스	,	42,550
한컴시큐어	,	42,405
이씨에스	,	42,225
웰크론강원	,	42,098
구영테크	,	41,964
네이블	,	41,857
GH신소재	,	41,855
이그잭스	,	41,819
티피씨글로벌	,	41,769
우리넷	,	41,695
에이텍티앤	,	41,652
디엠티	,	41,513
중앙에너비스	,	41,473
제이엠아이	,	41,376
한국큐빅	,	41,142
한창산업	,	41,080
네오디안테크놀로지	,	40,918
제너셈	,	40,864
오리엔트정공	,	40,791
아이지스시스템	,	40,700
모바일리더	,	40,554
케이씨피드	,	40,377
삼일기업공사	,	40,300
로지시스	,	40,213
프리엠스	,	40,200
코렌	,	39,963
삼일	,	39,885
리젠	,	39,853
에이디칩스	,	39,748
팬스타엔터프라이즈	,	39,636
에프알텍	,	39,615
옵티시스	,	39,565
한솔인티큐브	,	39,557
성호전자	,	39,391
에이티세미콘	,	39,276
일경산업개발	,	39,222
한일단조	,	39,160
파수닷컴	,	39,126
국일신동	,	39,092
코닉글로리	,	38,837
엠벤처투자	,	38,642
풍강	,	38,431
빛샘전자	,	38,400
엔피케이	,	38,255
솔트웍스	,	37,589
멕아이씨에스	,	37,584
성창오토텍	,	37,522
엠지메드	,	37,484
우성아이비	,	37,245
에스앤더블류	,	37,224
동양에스텍	,	36,750
진매트릭스	,	36,673
인터불스	,	36,319
에이치케이	,	36,299
버추얼텍	,	36,283
한컴지엠디	,	35,940
케이피티	,	35,572
제일제강	,	35,404
한국정보공학	,	34,880
닉스테크	,	34,842
에스아이티글로벌	,	34,733
네패스신소재	,	34,320
스틸플라워	,	34,282
두올산업	,	34,248
바른테크놀로지	,	33,640
한국정밀기계	,	33,616
누리플랜	,	33,545
디지아이	,	33,525
테라셈	,	33,449
광진윈텍	,	33,321
골드퍼시픽	,	33,279
성우테크론	,	33,266
에스제이케이	,	32,835
넥스트리밍	,	32,664
광진실업	,	32,604
케이엔더블유	,	32,270
제이웨이	,	32,100
피씨디렉트	,	32,046
오킨스전자	,	31,310
레이젠	,	30,989
PN풍년	,	30,850
고려반도체	,	30,503
에스티오	,	30,481
르네코	,	30,480
포티스	,	30,437
카스	,	30,407
동방선기	,	30,400
아이텍반도체	,	30,150
CS	,	30,136
디비케이	,	29,920
에스디시스템	,	29,906
디엔에이링크	,	29,704
이에스에이	,	29,294
플레이위드	,	29,063
동일철강	,	28,572
제미니투자	,	28,520
세진티에스	,	28,506
케이에스피	,	28,354
삼보산업	,	28,000
이퓨쳐	,	27,852
토탈소프트	,	27,728
대창솔루션	,	27,384
신라에스지	,	27,120
케이비제9호스팩	,	27,079
영신금속	,	26,745
매직마이크로	,	26,724
케이프이에스스팩	,	26,636
삼우엠스	,	26,415
다믈멀티미디어	,	25,151
이원컴포텍	,	25,057
제이티	,	24,654
텔레필드	,	24,593
세동	,	24,291
사파이어테크놀로지	,	23,568
대동기어	,	23,502
화신테크	,	23,183
청보산업	,	23,099
엘디티	,	22,974
에이티테크놀러지	,	22,061
ITX엠투엠	,	21,876
넥스트바이오홀딩스	,	21,651
지어소프트	,	21,281
옵토팩	,	20,858
케이비제8호스팩	,	20,620
피에스엠씨	,	20,409
키움스팩4호	,	20,051
삼원테크	,	20,000
리켐	,	19,931
씨엔플러스	,	19,905
이젠텍	,	18,975
대동금속	,	18,960
하나금융7호스팩	,	15,880
IBKS지엠비스팩	,	15,281
한화ACPC스팩	,	15,124
골든브릿지제4호스팩	,	14,911
한화에이스스팩2호	,	14,246
교보비엔케이스팩	,	14,007
엔에이치스팩8호	,	13,865
엔에이치스팩10호	,	13,755
케이비드림3호스팩	,	13,528
엔에이치스팩11호	,	13,523
유진스팩3호	,	13,399
키움스팩3호	,	13,333
유안타제2호스팩	,	12,935
에이치엠씨3호스팩	,	12,838
미래에셋제3호스팩	,	12,536
유안타제1호스팩	,	12,120
세한엔에스브이	,	11,766
하이제2호스팩	,	11,724
케이티비스팩2호	,	11,468
케이티비스팩1호	,	11,165
유진에이씨피씨스팩2호	,	11,083
SK1호스팩	,	11,055
교보5호스팩	,	11,050
한국4호스팩	,	10,918
대우스팩3호	,	10,874
케이비드림4호스팩	,	10,577
동부제4호스팩	,	10,494
케이비제10호스팩	,	10,290
신영스팩2호	,	10,133
대신밸런스제4호스팩	,	9,945
골든브릿지제3호스팩	,	9,825
엔에이치스팩7호	,	9,757
하이에이아이1호스팩	,	9,702
미래에셋대우스팩1호	,	9,680
IBKS제5호스팩	,	9,585
미래에셋제5호스팩	,	9,552
하이제3호스팩	,	9,524
IBKS제3호스팩	,	9,225
동부스팩3호	,	8,833
IBKS제6호스팩	,	8,759
한화수성스팩	,	8,680
하나금융9호스팩	,	8,392
이베스트스팩3호	,	8,159
교보7호스팩	,	7,960
골든브릿지제2호스팩	,	7,937
대호피앤씨우	,	7,933
신한제3호스팩	,	7,536
하나머스트5호스팩	,	7,519
SK3호스팩	,	7,146
케이비제11호스팩	,	6,452
한화에이스스팩3호	,	6,391
하나머스트4호스팩	,	5,978
하나머스트3호스팩	,	5,617
신영스팩3호	,	5,418
엔에이치SL스팩	,	5,148
소프트센우	,	3,329
