id,value
쎄노텍	,	156,086
케이피엠테크	,	155,551
한강인터트레이드	,	155,401
참좋은레져	,	155,400
KG ETS	,	155,340
안국약품	,	155,205
아이쓰리시스템	,	154,379
원풍물산	,	154,143
에스엔유	,	153,594
가온미디어	,	153,524
모베이스	,	153,142
에스마크	,	152,951
강스템바이오텍	,	152,893
코콤	,	152,866
티에스이	,	152,648
잉글우드랩(Reg.S)	,	151,592
토비스	,	149,952
코프라	,	149,923
NHN벅스	,	149,758
레드캡투어	,	149,457
씨케이에이치	,	149,046
삼천리자전거	,	148,664
셀루메드	,	148,511
어보브반도체	,	148,407
도이치모터스	,	148,125
데브시스터즈	,	148,039
코아스템	,	147,744
동양파일	,	147,200
씨티씨바이오	,	146,752
THE E&M	,	146,610
코나아이	,	145,945
메디프론	,	145,919
모바일어플라이언스	,	145,350
엑셈	,	144,849
에코마케팅	,	144,689
윈스	,	144,632
휴비츠	,	144,347
디에스케이	,	143,972
에스피지	,	143,634
아나패스	,	143,307
APS홀딩스	,	143,171
이화전기	,	142,469
알서포트	,	142,223
삼본정밀전자	,	142,025
빅솔론	,	141,780
대원산업	,	141,265
영풍정밀	,	141,120
대한광통신	,	140,886
코렌텍	,	140,607
시공테크	,	140,536
유비케어	,	140,398
네오위즈홀딩스	,	140,381
에이스테크	,	140,367
세보엠이씨	,	140,049
코리아에프티	,	140,041
이니텍	,	139,922
아이디스홀딩스	,	139,695
서플러스글로벌	,	139,445
수성	,	139,400
에스텍	,	139,103
유지인트	,	139,092
팬젠	,	138,853
KNN	,	137,727
대성엘텍	,	137,340
대아티아이	,	137,322
코다코	,	137,311
에스텍파마	,	137,193
로체시스템즈	,	137,058
처음앤씨	,	136,945
서울옥션	,	136,693
넥스트칩	,	136,492
엘비세미콘	,	135,951
테스나	,	135,630
중앙백신	,	135,420
나무가	,	135,323
한국전자인증	,	134,764
정산애강	,	134,666
청담러닝	,	134,581
에코바이오	,	134,498
SG&G	,	134,474
모다	,	134,417
이엘피	,	134,351
기가레인	,	134,262
에이치엘사이언스	,	133,953
텔레칩스	,	133,419
조아제약	,	133,058
보령메디앙스	,	132,810
씨엠에스에듀	,	132,436
한국캐피탈	,	132,381
오픈베이스	,	131,660
화진	,	130,698
제이씨현시스템	,	130,360
대봉엘에스	,	130,267
에스맥	,	130,199
해성산업	,	130,074
팜스토리	,	129,871
제이에스티나	,	129,390
삼지전자	,	129,027
국보디자인	,	128,625
국순당	,	128,580
대양전기공업	,	128,202
신신제약	,	128,191
시그네틱스	,	127,735
에임하이	,	127,556
아이에스이커머스	,	127,315
디에스티로봇	,	127,273
엑세스바이오	,	126,935
케이맥	,	126,845
대유위니아	,	126,827
다나와	,	126,826
AP위성	,	126,275
화이브라더스코리아	,	125,988
아바텍	,	125,953
SBI액시즈	,	125,748
KMH	,	125,575
에스앤에스텍	,	125,517
삼아제약	,	125,489
아이진	,	124,961
바이오빌	,	124,834
선광	,	124,080
예스24	,	124,012
다산네트웍스	,	123,509
시노펙스	,	122,874
메가스터디	,	122,698
인베니아	,	122,496
유바이오로직스	,	122,492
푸른저축은행	,	122,472
크레아플래닛	,	122,431
보성파워텍	,	122,203
비츠로테크	,	121,605
메디아나	,	121,107
디엠씨	,	120,198
코디엠	,	120,023
삼강엠앤티	,	119,830
에스앤씨엔진그룹	,	119,803
탑엔지니어링	,	119,662
마이크로프랜드	,	119,183
보라티알	,	119,150
리노스	,	118,787
유라테크	,	118,080
바른전자	,	117,930
큐캐피탈	,	117,870
싸이맥스	,	117,035
골든센츄리	,	116,965
나노엔텍	,	116,937
아비코전자	,	116,845
한양하이타오	,	116,844
이화공영	,	116,656
코데즈컴바인	,	116,366
삼기오토모티브	,	116,065
바이오톡스텍	,	116,049
정상제이엘에스	,	116,014
이랜텍	,	115,702
MP그룹	,	115,556
오션브릿지	,	115,431
이라이콤	,	115,427
멜파스	,	115,426
알파홀딩스	,	115,426
현대정보기술	,	115,204
아바코	,	115,175
에스에너지	,	115,086
서울제약	,	115,068
에쎈테크	,	114,480
하나마이크론	,	114,313
케이사인	,	113,731
유앤아이	,	113,703
에프엔씨엔터	,	113,195
미코	,	112,974
성도이엔지	,	112,931
쿠첸	,	112,740
뉴프라이드	,	112,302
엠에스씨	,	112,200
완리	,	111,935
대륙제관	,	111,799
젬백스테크놀러지	,	111,697
알에프텍	,	111,633
신일제약	,	111,390
피앤이솔루션	,	111,384
이에스브이	,	110,921
녹십자엠에스	,	110,896
옴니시스템	,	110,647
나노캠텍	,	110,590
에스에프씨	,	110,448
해성옵틱스	,	110,055
자이글	,	110,006
코아로직	,	109,864
일신바이오	,	109,435
오로라	,	109,243
엔에스엔	,	109,072
스맥	,	109,017
팅크웨어	,	108,957
포스코엠텍	,	108,271
재영솔루텍	,	107,948
동양이엔피	,	107,682
KT서브마린	,	107,201
동우팜투테이블	,	106,913
투비소프트	,	106,780
피엔티	,	106,780
지엘팜텍	,	106,748
심텍홀딩스	,	106,258
오스템	,	106,080
신화인터텍	,	105,906
글로본	,	105,844
이디	,	105,817
서산	,	105,800
픽셀플러스	,	105,349
썸에이지	,	105,288
한일진공	,	105,069
피에스텍	,	105,036
SBI인베스트먼트	,	105,019
YTN	,	105,000
디에이피	,	104,966
한빛소프트	,	104,819
누리텔레콤	,	104,521
태양	,	104,490
CSA 코스믹	,	104,465
에스씨디	,	104,392
DSC인베스트먼트	,	104,300
켐온	,	104,143
영우디에스피	,	103,812
유비쿼스	,	103,760
라온시큐어	,	103,699
감마누	,	103,613
인콘	,	103,277
와이디온라인	,	103,089
화일약품	,	103,038
코아시아홀딩스	,	102,922
손오공	,	102,912
엔브이에이치코리아	,	102,538
나이스디앤비	,	102,102
한일사료	,	101,859
엑시콘	,	101,272
서울전자통신	,	101,032
코맥스	,	100,829
한라IMS	,	100,508
아이엠	,	100,107
에프엔에스테크	,	100,045
엘엠에스	,	99,632
제이씨케미칼	,	99,616
유진로봇	,	99,403
초록뱀	,	99,231
경남제약	,	98,986
엠젠플러스	,	98,866
솔고바이오	,	98,534
유비쿼스홀딩스	,	98,385
인텔리안테크	,	98,157
대성창투	,	97,800
한국경제TV	,	97,750
삼보판지	,	97,020
3S	,	96,960
오디텍	,	96,792
아진산업	,	96,786
팜스웰바이오	,	96,674
아이이	,	96,517
바이오리더스	,	96,373
흥국에프엔비	,	96,171
바이오니아	,	95,941
리드	,	95,300
엔터메이트	,	95,183
에이티넘인베스트	,	94,560
파루	,	94,519
유니테크노	,	94,227
원익	,	94,000
하이로닉	,	93,730
제룡산업	,	93,600
